time
1.495371
1.506616
1.495162
1.510178
1.498724
1.509131
1.505428
1.495162
1.507734
1.505359
1.502566
1.507524
1.506616
1.493696
1.507105
1.506406
1.492508
1.508711
1.498514
1.494394
1.508572
1.499143
1.494463
1.508362
1.494254
1.508712
1.49188
1.509619
1.499143
1.494114
1.505638
1.498166
1.506826
1.502147
1.494813
1.498793
1.494254
1.508712
1.500261
1.506127
1.506826
1.505428
1.499283
1.492438
1.508572
1.498584
1.494604
1.508501
1.498724
1.494394
1.508781
1.498864
1.494464
1.508572
1.491391
1.493905
1.499073
1.494254
1.500051
1.498165
1.507175
1.495721
1.506407
1.498515
1.508572
1.496489
1.496838
1.499213
1.494813
1.508991
1.495582
1.507036
1.498654
1.494184
1.508572
1.499003
1.494045
1.499772
1.50061
1.505638
1.497257
1.505917
1.50515
1.49593
1.498933
1.492648
1.508572
1.495302
1.507314
1.50515
1.495232
1.507105
1.495861
1.496769
1.50501
1.494184
1.508083
1.498375
1.508851
1.498584
1.494185
1.498724
1.494533
1.508501
1.500539
1.506547
1.506616
1.505359
1.498305
1.492858
1.505289
1.495721
1.506337
1.494534
1.508921
1.50508
1.506546
1.492019
1.492858
1.499073
1.494394
1.508083
1.493905
1.509689
1.505149
1.507105
1.498864
1.493975
1.498654
1.50033
1.505848
1.496419
1.505289
1.498374
1.508222
1.499423
1.493975
1.499143
1.494883
1.508571
1.499144
1.494114
1.49628
1.496839
1.505289
1.498933
1.508921
1.50501
1.496
1.499422
1.494324
1.508571
1.494324
1.5092
1.50487
1.507175
1.507035
1.495442
1.506756
1.498655
1.512134
1.50522
1.495302
1.499353
1.494673
1.508292
1.494394
1.508292
1.496
1.506127
1.505918
1.495093
1.506826
1.498584
1.494324
1.508572
1.498864
1.509131
1.505498
1.495022
1.507035
1.498445
1.50026
1.505638
1.506407
1.496699
1.505359
1.498585
1.493067
1.499073
1.494533
1.508363
1.494324
1.508223
1.498444
1.508711
1.496279
1.496489
1.499003
1.494812
1.5092
1.498375
1.494394
1.508083
1.498724
1.493765
1.509131
1.495861
1.507594
1.505429
1.507734
1.506826
1.494953
1.498514
1.494184
1.508083
1.4916
1.512552
1.498933
1.508641
1.499143
1.493905
1.49146
1.493765
1.510248
1.495581
1.507594
1.505428
1.506755
1.499004
1.494324
1.498863
1.494254
1.508502
1.506407
1.507175
1.506128
1.500121
1.494674
1.505429
1.496698
1.505638
1.492718
1.50892
1.505429
1.507385
1.496769
1.496839
1.498724
1.494324
1.508293
1.494603
1.508921
1.50522
1.506616
1.498724
1.493905
1.498374
1.500539
1.506336
1.496978
1.506128
1.505079
1.505917
1.499143
1.492158
1.499143
1.494813
1.508642
1.498655
1.494464
1.508571
1.492229
1.493625
1.509549
1.498863
1.494324
1.499003
1.494464
1.508572
1.494533
1.5092
1.50515
1.507105
1.505149
1.502984
1.507245
1.495302
1.507105
1.494464
1.508362
1.498654
1.494744
1.508502
1.498445
1.494044
1.508363
1.499143
1.494464
1.508642
1.491041
1.493416
1.50948
1.498724
1.494185
1.508432
1.498863
1.494604
1.508082
1.494184
1.50927
1.505359
1.506685
1.499213
1.499772
1.506267
1.506546
1.519537
1.505149
1.495302
1.499212
1.494324
1.508991
1.498585
1.493346
1.508712
1.498794
1.49607
1.499352
1.493696
1.509689
1.494324
1.508781
1.500959
1.494185
1.508222
1.498375
1.494045
1.508781
1.494673
1.508991
1.505428
1.506896
1.506895
1.495022
1.498654
1.494464
1.508362
1.494324
1.508711
1.505219
1.506965
1.499213
1.494254
1.491251
1.493835
1.510178
1.494044
1.50906
1.505429
1.507245
1.499422
1.494044
1.498515
1.494533
1.509339
1.502286
1.507315
1.507174
1.506686
1.499213
1.494673
1.498654
1.494673
1.508013
1.493835
1.509409
1.505499
1.517861
1.49614
1.494673
1.498654
1.492508
1.508502
1.494324
1.50934
1.505569
1.507105
1.498864
1.494743
1.498445
1.500331
1.505778
1.496629
1.506336
1.505918
1.505429
1.499073
1.493066
1.498375
1.494603
1.508781
1.495371
1.506965
1.495861
1.506616
1.505429
1.495022
1.506616
1.499074
1.494184
1.508223
1.498794
1.494394
1.508572
1.498933
1.494533
1.50913
1.498933
1.506197
1.506616
1.496489
1.498933
1.492578
1.508502
1.498445
1.494813
1.508083
1.499073
1.494324
1.508781
1.499422
1.494534
1.508571
1.49174
1.493556
1.505708
1.494813
1.511784
1.494743
1.507455
1.505429
1.495162
1.499003
1.494534
1.508362
1.498375
1.500121
1.506127
1.506686
1.496838
1.505009
1.498864
1.508921
1.505708
1.495023
1.506616
1.498793
1.494324
1.508222
1.498655
1.494324
1.508502
1.49167
1.493904
1.499352
1.494184
1.508502
1.494813
1.508362
1.499073
1.494184
1.508642
1.505219
1.494953
1.505638
1.496978
1.505708
1.498794
1.5092
1.505359
1.49579
1.506686
1.494603
1.508711
1.499422
1.506617
1.506616
1.496768
1.499213
1.492508
1.512203
1.49628
1.506477
1.499213
1.50941
1.505708
1.49607
1.49174
1.493486
1.50962
1.494813
1.508572
1.498794
1.5092
1.505638
1.495582
1.507035
1.494604
1.508851
1.499073
1.50082
1.506686
1.496419
1.505498
1.497187
1.506057
1.50522
1.505638
1.498794
1.493346
1.498585
1.494254
1.508223
1.493765
1.510457
1.505498
1.506826
1.499422
1.494324
1.499073
1.495023
1.508781
1.494603
1.508711
1.505708
1.496768
1.502844
1.508222
1.496628
1.508851
1.497187
1.497886
1.497188
1.502426
1.507803
1.502356
1.508921
1.503124
1.50047
1.509201
1.502496
1.507664
1.498305
1.508153
1.497886
1.501658
1.50927
1.495581
1.502984
1.508991
1.502775
1.508292
1.498375
1.502077
1.498375
1.501937
1.507804
1.497956
1.507594
1.497537
1.502286
1.498165
1.502286
1.497257
1.504661
1.50473
1.496489
1.499212
1.493067
1.508502
1.499353
1.514089
1.499352
1.494324
1.50515
1.503264
1.506896
1.495931
1.507035
1.498933
1.494394
1.508711
1.499213
1.512203
1.505708
1.495093
1.506685
1.495022
1.509759
1.49572
1.505219
1.499143
1.495023
1.498793
1.494603
1.508572
1.494604
1.508712
1.505009
1.507594
1.505639
1.502356
1.507105
1.495861
1.507594
1.495511
1.506686
1.498864
1.50913
1.506197
1.495791
1.499144
1.493975
1.508292
1.494045
1.509968
1.498374
1.50927
1.505778
1.49614
1.505708
1.495372
1.495721
1.506966
1.499422
1.506407
1.507315
1.497677
1.506616
1.497187
1.506406
1.505638
1.505638
1.505569
1.492927
1.498794
1.495791
1.506896
1.493835
1.510946
1.507384
1.506826
1.499911
1.494184
1.498864
1.494883
1.508292
1.496
1.507244
1.505219
1.507174
1.507315
1.49579
1.499353
1.494394
1.508712
1.494813
1.509061
1.505848
1.506896
1.498654
1.495023
1.49181
1.493835
1.509829
1.494534
1.50927
1.505149
1.519048
1.504451
1.495791
1.498584
1.494604
1.508641
1.500749
1.506336
1.506826
1.505918
1.505638
1.497257
1.505848
1.505918
1.519676
1.5048
1.495372
1.498654
1.494883
1.50899
1.49635
1.506407
1.508362
1.495791
1.510248
1.496699
1.500959
1.510667
1.502355
1.510807
1.49593
1.510248
1.502985
1.502496
1.496909
1.502775
1.509061
1.502216
1.509061
1.496769
1.505638
1.495861
1.507314
1.494603
1.50927
1.497118
1.505429
1.499283
1.494883
1.499143
1.494743
1.509689
1.497257
1.501308
1.510736
1.502007
1.510108
1.502496
1.509061
1.497467
1.502356
1.496839
1.503054
1.50906
1.502286
1.50913
1.497397
1.505638
1.49614
1.512483
1.496559
1.505289
1.505429
1.507315
1.505219
1.495721
1.506826
1.498864
1.495231
1.508572
1.498863
1.494813
1.508712
1.505359
1.502635
1.507035
1.506896
1.507384
1.505848
1.495302
1.499073
1.495092
1.508921
1.499702
1.50913
1.505638
1.49635
1.492299
1.493416
1.509829
1.505219
1.495581
1.506965
1.494534
1.508502
1.499143
1.50906
1.505638
1.495791
1.507314
1.50494
1.503264
1.507105
1.506965
1.495232
1.506965
1.499213
1.494045
1.50892
1.494812
1.5092
1.505848
1.518559
1.504241
1.495582
1.492509
1.491531
1.517721
1.495372
1.507035
1.505848
1.495861
1.506337
1.495022
1.508572
1.505639
1.507105
1.505429
1.502984
1.507105
1.507524
1.49586
1.506826
1.498654
1.494673
1.508502
1.499283
1.494045
1.508292
1.499073
1.494463
1.499213
1.495232
1.50948
1.496908
1.505568
1.505219
1.495511
1.507105
1.499283
1.495162
1.508782
1.499073
1.494813
1.508502
1.505289
1.496
1.499352
1.500889
1.506547
1.496698
1.505639
1.505429
1.505149
1.499562
1.492508
1.498724
1.494673
1.50934
1.495162
1.507873
1.496978
1.505848
1.506616
1.49614
1.499283
1.495093
1.508781
1.495512
1.507105
1.506337
1.507384
1.505778
1.503264
1.507175
1.496
1.507454
1.495791
1.507384
1.505709
1.518629
1.498166
1.495232
1.498585
1.494743
1.5092
1.496978
1.505709
1.505079
1.507244
1.505638
1.49579
1.499492
1.495023
1.508781
1.49607
1.507873
1.505778
1.507664
1.506825
1.495232
1.507315
1.495581
1.507594
1.505359
1.495721
1.506547
1.499423
1.50927
1.505289
1.49607
1.492648
1.493835
1.510457
1.505708
1.512623
1.505568
1.49593
1.498864
1.494394
1.508781
1.496
1.507175
1.50515
1.507804
1.507314
1.495511
1.499073
1.495511
1.508921
1.495581
1.507384
1.505289
1.507036
1.505918
1.496279
1.49195
1.494254
1.509898
1.495581
1.507804
1.505918
1.507664
1.50515
1.495861
1.505638
1.49628
1.507175
1.502775
1.507943
1.507245
1.507105
1.505708
1.495791
1.506337
1.49607
1.507314
1.495092
1.507105
1.505569
1.518699
1.498165
1.498095
1.499143
1.492648
1.508991
1.494185
1.511435
1.507105
1.496
1.499771
1.494324
1.509061
1.505639
1.503334
1.507734
1.507524
1.495861
1.505708
1.495511
1.507175
1.496349
1.507663
1.505708
1.495721
1.507105
1.505848
1.49628
1.507804
1.497118
1.496559
1.505638
1.505708
1.507874
1.5048
1.495721
1.499213
1.494953
1.50941
1.501658
1.495721
1.506547
1.50047
1.505918
1.507315
1.506127
1.505778
1.493067
1.499562
1.494463
1.506546
1.499423
1.514718
1.505429
1.495721
1.49174
1.494324
1.510877
1.505917
1.507803
1.506057
1.495581
1.499352
1.494394
1.509689
1.495931
1.507245
1.505708
1.508152
1.495301
1.505638
1.495721
1.506826
1.505428
1.495302
1.507105
1.505778
1.495651
1.507804
1.505778
1.495511
1.508153
1.496559
1.49621
1.506058
1.506407
1.495512
1.507244
1.499422
1.494813
1.505918
1.495302
1.507314
1.495581
1.507663
1.505639
1.507733
1.507314
1.495581
1.499003
1.494743
1.50927
1.495651
1.507803
1.506197
1.519187
1.503963
1.495372
1.492508
1.493626
1.510318
1.495302
1.507105
1.505429
1.507664
1.505499
1.495022
1.512343
1.507105
1.507524
1.505429
1.502496
1.507105
1.495861
1.507594
1.495512
1.507385
1.505778
1.49621
1.508153
1.506127
1.49586
1.507803
1.505918
1.495511
1.507384
1.497048
1.496699
1.505917
1.505918
1.495302
1.507664
1.505848
1.491879
1.518839
1.504451
1.49579
1.507594
1.506336
1.491321
1.519536
1.504451
1.502984
1.507663
1.495581
1.507664
1.495861
1.507314
1.506127
1.507663
1.506337
1.495372
1.499632
1.494254
1.5092
1.497606
1.505708
1.505848
1.491321
1.518908
1.498514
1.491461
1.518769
1.504521
1.491041
1.518489
1.489575
1.51388
1.505778
1.510457
1.507384
1.494603
1.505359
1.495232
1.507105
1.495511
1.507593
1.506407
1.511086
1.506127
1.4916
1.519118
1.499143
1.498584
1.504451
1.506197
1.496559
1.507035
1.505638
1.492718
1.519956
1.505848
1.491531
1.519606
1.494883
1.507733
1.505429
1.510876
1.507384
1.495232
1.505638
1.495511
1.507594
1.495301
1.507175
1.506337
1.519536
1.50473
1.49167
1.496839
1.495302
1.509759
1.496769
1.507035
1.505778
1.519816
1.506197
1.49167
1.519955
1.504661
1.495791
1.506966
1.502915
1.508502
1.49579
1.507873
1.506337
1.495651
1.505638
1.495512
1.508362
1.4916
1.520375
1.5048
1.510877
1.497397
1.497397
1.506057
1.495511
1.508083
1.505917
1.495162
1.507873
1.505777
1.491111
1.518909
1.5048
1.491251
1.520514
1.504172
1.504241
1.510947
1.507105
1.490902
1.520025
1.504451
1.49153
1.519886
1.495302
1.507315
1.506337
1.49132
1.518978
1.50473
1.495162
1.507384
1.497886
1.497187
1.505918
1.506616
1.490902
1.519117
1.50459
1.491321
1.519676
1.504241
1.49174
1.519606
1.504451
1.49174
1.519886
1.504451
1.503753
1.510946
1.49593
1.507943
1.495791
1.507803
1.506128
1.507524
1.505917
1.49188
1.504241
1.49188
1.519676
1.498375
1.497955
1.50487
1.509759
1.492858
1.505639
1.49153
1.519746
1.495511
1.507873
1.505848
1.518699
1.5048
1.504521
1.507245
1.490902
1.520236
1.49174
1.519607
1.504381
1.519257
1.50494
1.49188
1.504312
1.495093
1.507384
1.496769
1.506616
1.505708
1.519816
1.50459
1.49167
1.498863
1.490971
1.520515
1.504591
1.491251
1.504172
1.504242
1.510737
1.491251
1.519676
1.50473
1.491251
1.519397
1.504032
1.491391
1.50487
1.49139
1.519047
1.49146
1.519956
1.498165
1.50515
1.506127
1.493137
1.520166
1.4916
1.519537
1.50473
1.507803
1.506127
1.495791
1.507664
1.505638
1.504661
1.511226
1.507385
1.491112
1.519956
1.504731
1.491042
1.519606
1.503962
1.491251
1.519397
1.504242
1.491181
1.519536
1.50466
1.491181
1.519607
1.498095
1.505639
1.506336
1.492578
1.519956
1.505429
1.49174
1.519537
1.50473
1.491251
1.50501
1.491041
1.519886
1.503753
1.503753
1.510597
1.507593
1.490623
1.519536
1.50473
1.519467
1.504451
1.491111
1.50473
1.4916
1.519886
1.4916
1.519817
1.498515
1.505638
1.505708
1.493486
1.520305
1.505778
1.49202
1.519886
1.500121
1.49167
1.519747
1.50452
1.491949
1.519536
1.504661
1.503753
1.510737
1.507315
1.490902
1.519048
1.504801
1.49153
1.519607
1.50466
1.491181
1.520305
1.505079
1.491321
1.519467
1.504451
1.491461
1.519258
1.498445
1.497746
1.506406
1.492508
1.519606
1.505639
1.49181
1.519955
1.504241
1.49153
1.519886
1.504451
1.491251
1.519676
1.504731
1.504032
1.510458
1.506965
1.49153
1.519746
1.50466
1.491461
1.519328
1.504451
1.519607
1.503892
1.49181
1.5048
1.49167
1.519327
1.498165
1.50515
1.506337
1.492509
1.519746
1.495721
1.508501
1.506407
1.519676
1.504312
1.49139
1.519816
1.504241
1.504521
1.510597
1.507314
1.491251
1.519746
1.50466
1.49621
1.507874
1.505848
1.491321
1.5048
1.519606
1.503962
1.519536
1.498305
1.498864
1.505917
1.492508
1.520025
1.491391
1.519397
1.503613
1.49174
1.519955
1.504241
1.491111
1.519607
1.504451
1.504451
1.510736
1.507663
1.490692
1.519467
1.50473
1.519676
1.504381
1.491461
1.508083
1.494953
1.507803
1.505917
1.491251
1.519746
1.499004
1.498096
1.504939
1.506476
1.493067
1.519956
1.505847
1.49139
1.504451
1.495371
1.508083
1.505917
1.49174
1.520026
1.504521
1.508362
1.510876
1.507524
1.491391
1.519537
1.491531
1.519397
1.504661
1.507664
1.506337
1.491111
1.519676
1.504311
1.49146
1.519537
1.498584
1.498444
1.505778
1.505848
1.493206
1.520305
1.505638
1.490972
1.519258
1.49146
1.519397
1.504032
1.520095
1.504451
1.504521
1.511365
1.506826
1.495022
1.519746
1.50452
1.491461
1.519816
1.504661
1.49174
1.519397
1.504521
1.491111
1.508571
1.4916
1.519606
1.498095
1.50494
1.506127
1.493276
1.520235
1.506057
1.49167
1.519467
1.504032
1.519606
1.504242
1.491461
1.519397
1.50494
1.504172
1.510876
1.506965
1.490972
1.519187
1.504731
1.49167
1.519886
1.50487
1.491041
1.519188
1.504381
1.490971
1.520025
1.50473
1.519956
1.498305
1.498096
1.506057
1.492508
1.519956
1.505848
1.491601
1.519816
1.504241
1.49174
1.503753
1.49153
1.519886
1.503892
1.510947
1.508013
1.519816
1.504032
1.491251
1.519607
1.50466
1.491251
1.519397
1.504242
1.492089
1.519397
1.50473
1.49146
1.49167
1.496489
1.507943
1.495022
1.507594
1.506406
1.519746
1.504381
1.492019
1.5048
1.49167
1.519536
1.504171
1.510947
1.507175
1.519537
1.504451
1.49153
1.504381
1.4916
1.520096
1.491809
1.519886
1.50473
1.519327
1.498375
1.498165
1.506128
1.492788
1.519606
1.49132
1.521073
1.504242
1.487409
1.515695
1.504451
1.491321
1.50487
1.504241
1.510946
1.491251
1.520096
1.504102
1.4916
1.503752
1.487759
1.516114
1.504451
1.491391
1.520025
1.50466
1.491391
1.519676
1.498934
1.512343
1.505988
1.492928
1.505639
1.49153
1.520235
1.495023
1.508362
1.505848
1.489854
1.519606
1.5048
1.504101
1.510457
1.507315
1.49139
1.519328
1.495581
1.508013
1.505917
1.519397
1.504032
1.491391
1.519747
1.504382
1.49181
1.519257
1.498375
1.498235
1.505219
1.506197
1.496698
1.506406
1.505568
1.492648
1.519467
1.505918
1.49146
1.519607
1.504102
1.520095
1.50473
1.504242
1.507384
1.49167
1.520235
1.50473
1.520375
1.504521
1.491391
1.519606
1.503893
1.495791
1.508013
1.505429
1.49146
1.520026
1.498654
1.497956
1.505639
1.506057
1.512134
1.505988
1.496768
1.506127
1.496838
1.507315
1.492927
1.520166
1.506057
1.502705
1.508362
1.49167
1.519956
1.503823
1.520025
1.504032
1.491251
1.519816
1.504731
1.491181
1.519536
1.50459
1.49167
1.519187
1.498585
1.498584
1.50522
1.506267
1.493067
1.519956
1.505848
1.491251
1.519048
1.504241
1.491251
1.504032
1.49153
1.519816
1.504731
1.511016
1.507524
1.520025
1.504242
1.491251
1.504521
1.491111
1.519606
1.491042
1.519467
1.504451
1.507873
1.496699
1.497047
1.506197
1.491461
1.519397
1.489016
1.511924
1.506128
1.519258
1.504451
1.491949
1.504242
1.504241
1.510737
1.507385
1.491391
1.519536
1.504312
1.4916
1.519118
1.50466
1.49167
1.519816
1.495301
1.508013
1.505918
1.507315
1.497397
1.496768
1.499282
1.495791
1.514928
1.495581
1.507524
1.506127
1.520375
1.503962
1.491251
1.504312
1.504451
1.511016
1.491041
1.519746
1.504241
1.519397
1.504451
1.49139
1.504451
1.491321
1.519747
1.495511
1.508083
1.497048
1.497187
1.506128
1.506406
1.491601
1.519746
1.504661
1.491461
1.519537
1.504451
1.491461
1.508083
1.491879
1.519886
1.504032
1.510598
1.507384
1.491321
1.519746
1.50466
1.491461
1.519747
1.504451
1.491321
1.519187
1.50487
1.491531
1.519606
1.504381
1.491042
1.520025
1.498305
1.505429
1.505917
1.496699
1.506686
1.505988
1.492788
1.519816
1.505987
1.49174
1.520025
1.50466
1.491181
1.519606
1.504451
1.503963
1.510806
1.491111
1.519956
1.504241
1.519607
1.504311
1.491042
1.520096
1.504172
1.491531
1.519746
1.504451
1.496
1.507873
1.497537
1.496699
1.505568
1.519886
1.496209
1.507734
1.506407
1.491041
1.520165
1.504451
1.495512
1.507803
1.503054
1.508501
1.491321
1.519467
1.504451
1.491531
1.519816
1.504242
1.491041
1.520025
1.4916
1.519746
1.504242
1.519606
1.499003
1.498444
1.503543
1.493136
1.520305
1.49146
1.520166
1.504451
1.520375
1.504101
1.491461
1.504381
1.504032
1.510387
1.507803
1.491181
1.504451
1.491042
1.519886
1.504242
1.49174
1.519816
1.504031
1.4916
1.519676
1.504171
1.4916
1.519048
1.498654
1.498165
1.505429
1.505708
1.520235
1.510387
1.497816
1.510667
1.495791
1.502985
1.510807
1.495861
1.503055
1.510736
1.502286
1.509899
1.497537
1.498654
1.498305
1.502915
1.507664
1.502914
1.505429
1.492857
1.505708
1.491671
1.519956
1.498724
1.498166
1.50494
1.506127
1.497258
1.507105
1.505778
1.492997
1.520236
1.506197
1.519536
1.504241
1.491531
1.519397
1.503962
1.503892
1.510876
1.507454
1.491111
1.520235
1.504451
1.491251
1.519118
1.491251
1.519467
1.503823
1.519397
1.50473
1.49146
1.519956
1.498375
1.498375
1.50515
1.505639
1.492578
1.520165
1.505918
1.491391
1.503892
1.495232
1.508083
1.491181
1.519606
1.504661
1.511365
1.507664
1.490971
1.498305
1.486711
1.511854
1.506197
1.491181
1.519118
1.49139
1.519397
1.50466
1.520305
1.498863
1.498165
1.505429
1.506127
1.492858
1.520514
1.505498
1.491809
1.519606
1.50047
1.49132
1.519606
1.495581
1.507803
1.505848
1.504241
1.510946
1.507105
1.491251
1.519676
1.50508
1.519746
1.504241
1.491181
1.504451
1.491391
1.520025
1.50466
1.491391
1.519257
1.498445
1.498305
1.50487
1.505918
1.492928
1.520584
1.506057
1.4916
1.519746
1.50473
1.49167
1.519747
1.504451
1.520584
1.504311
1.50459
1.507314
1.490902
1.519746
1.491181
1.519118
1.508712
1.491461
1.519397
1.491391
1.519746
1.504381
1.491809
1.498374
1.498235
1.505639
1.506127
1.492857
1.519816
1.505568
1.4916
1.519956
1.504521
1.49146
1.520096
1.504591
1.49181
1.519607
1.503264
1.508292
1.507803
1.491181
1.519257
1.50466
1.49174
1.519397
1.504521
1.491321
1.519187
1.504381
1.491391
1.519956
1.49146
1.519956
1.498654
1.50515
1.506057
1.491181
1.496419
1.503334
1.508082
1.503403
1.5092
1.497048
1.509619
1.496978
1.502775
1.496978
1.503543
1.509409
1.503752
1.50955
1.496908
1.503264
1.509759
1.49167
1.512901
1.506476
1.520165
1.498585
1.498095
1.50522
1.505778
1.492648
1.520375
1.505848
1.507594
1.506127
1.491181
1.504521
1.49153
1.519816
1.50473
1.508502
1.510597
1.507035
1.519606
1.504661
1.49167
1.520445
1.49153
1.520095
1.504241
1.507593
1.505918
1.4916
1.498514
1.498444
1.505149
1.492438
1.520374
1.505778
1.519467
1.503753
1.49167
1.504521
1.491601
1.519956
1.502775
1.508781
1.507873
1.519606
1.504381
1.49153
1.504241
1.491251
1.519816
1.491879
1.519956
1.504451
1.49579
1.507315
1.493835
1.512832
1.505848
1.519676
1.504661
1.49181
1.519467
1.504241
1.4916
1.520305
1.504451
1.49167
1.519187
1.504312
1.503962
1.510457
1.507384
1.49146
1.50473
1.49195
1.519397
1.495371
1.508502
1.505848
1.495581
1.508293
1.505778
1.49174
1.519886
1.498374
1.498584
1.505638
1.506337
1.493067
1.519747
1.505639
1.491461
1.519536
1.504451
1.491391
1.519676
1.504312
1.49181
1.50466
1.504451
1.511574
1.491321
1.520165
1.504241
1.519747
1.504451
1.491321
1.520165
1.491601
1.519676
1.503962
1.491531
1.520445
1.498305
1.497956
1.504939
1.488178
1.511994
1.505988
1.519327
1.504102
1.491321
1.504241
1.491181
1.519606
1.504451
1.503892
1.510736
1.507663
1.491112
1.519537
1.505219
1.48699
1.520096
1.5048
1.49621
1.507733
1.506197
1.519816
1.504451
1.49167
1.498515
1.498654
1.505359
1.505568
1.519886
1.505848
1.491809
1.519746
1.504451
1.49146
1.519677
1.503962
1.491251
1.520166
1.504521
1.503473
1.510388
1.507035
1.490902
1.519956
1.504451
1.491531
1.519327
1.504172
1.491041
1.518699
1.498166
1.491041
1.504311
1.49188
1.520095
1.498585
1.505289
1.505918
1.492787
1.508571
1.49146
1.520166
1.49139
1.519467
1.507874
1.506197
1.504032
1.510876
1.491251
1.519746
1.504451
1.519886
1.504242
1.491321
1.50452
1.491111
1.520095
1.504241
1.519955
1.499143
1.498165
1.506128
1.496489
1.506966
1.496349
1.507105
1.505918
1.507175
1.506128
1.496839
1.505917
1.502775
1.507105
1.497118
1.506896
1.506128
1.506686
1.506267
1.497258
1.505918
1.496838
1.507105
1.506127
1.496978
1.506617
1.498655
1.505359
1.505708
1.507175
1.505847
1.496419
1.507105
1.496489
1.506686
1.49628
1.506686
1.505847
1.502426
1.507035
1.507105
1.496349
1.506895
1.506337
1.49607
1.506616
1.506197
1.496908
1.506895
1.506197
1.496419
1.510947
1.506546
1.496629
1.506616
1.497956
1.49607
1.50508
1.50515
1.496
1.505848
1.496629
1.507873
1.505778
1.496629
1.508083
1.506267
1.496978
1.508153
1.505569
1.501448
1.506616
1.507594
1.496279
1.508083
1.505918
1.496349
1.508013
1.505219
1.496279
1.508292
1.50487
1.497047
1.508013
1.50515
1.496139
1.508712
1.497467
1.497187
1.50494
1.505638
1.496559
1.506756
1.505009
1.491739
1.505079
1.495092
1.50948
1.507314
1.495093
1.507734
1.501797
1.50948
1.504451
1.493765
1.510667
1.501658
1.50948
1.506616
1.504451
1.507663
1.495721
1.507594
1.495302
1.504451
1.507803
1.504939
1.507594
1.495302
1.50452
1.498375
1.496279
1.505638
1.504939
1.49188
1.507873
1.495301
1.504242
1.494673
1.5048
1.507803
1.504171
1.507594
1.501657
1.506825
1.495232
1.504381
1.494952
1.50473
1.507245
1.50501
1.507524
1.495232
1.510946
1.495022
1.504451
1.498724
1.496489
1.505428
1.504731
1.50494
1.507943
1.495371
1.507734
1.495721
1.505359
1.507733
1.496419
1.505638
1.505009
1.498934
1.508781
1.505917
1.49642
1.50473
1.507664
1.495581
1.504801
1.495371
1.504451
1.507594
1.504731
1.507315
1.495302
1.499003
1.496629
1.506476
1.492718
1.504381
1.508292
1.506337
1.505149
1.492369
1.50494
1.495232
1.50047
1.502355
1.505987
1.507036
1.506057
1.504451
1.49188
1.507873
1.495301
1.50466
1.496489
1.506127
1.504591
1.508711
1.498654
1.496349
1.506547
1.505359
1.505918
1.50473
1.492648
1.507524
1.495372
1.504241
1.496279
1.505708
1.50515
1.502426
1.506337
1.492159
1.504172
1.507943
1.503962
1.507594
1.495441
1.504312
1.507663
1.504381
1.507803
1.495442
1.498444
1.496489
1.505708
1.50494
